CNCCC(Oc1ccc(C(F)(F)F)cc1)c1ccccc1
COCCCCC(=NOCCN)c1ccc(C(F)(F)F)cc1
CNC1CCC(c2ccc(Cl)c(Cl)c2)c2ccccc21
Fc1ccc(C2CCNCC2COc2ccc3c(c2)OCO3)cc1
CN(C)CCCC1(c2ccc(F)cc2)OCc2cc(C#N)ccc21
Cc1ccc(Oc2ccc(F)cc2CN(C)C)c(N)c1
Cc1ccc(Oc2ccc(OCCCF)cc2CN(C)C)c(N)c1
COc1ccc(COC(=O)C2(c3ccc(Cl)c(Cl)c3)CCN(C)CC2)cc1
CN1CCC(C(=O)OCc2ccc([N+](=O)[O-])cc2)(c2ccc(Cl)c(Cl)c2)CC1
COc1ccc(COC(=O)C2(c3ccc(I)cc3)CCN(C)CC2)cc1
FC(F)(F)c1ccc(C2CCNCC2NOCc2ccccc2Cl)cc1
OC(COCc1ccccc1Cl)CN1CC=C(c2c[nH]c3ccccc23)CC1
OC(COc1ccc2ccccc2c1)CN1CCCN(CC(O)COc2ccc3ccccc3c2)CC1
NS(=O)(=O)c1ccc(N2C(=O)c3cccc4c(C(=O)c5ccccc5)ccc(c34)C2=O)c(O)c1
CC(OCCCN1CCCCC1CCO)c1ccc(Cl)cc1
Nc1nc(N)nc(CN2CCN(Cc3ccc(Cl)cc3)CC2)n1
CNCCC(Oc1ccc(C(F)(F)F)cc1)c1ccccc1
COCCCCC(=NOCCN)c1ccc(C(F)(F)F)cc1
CNC1CCC(c2ccc(Cl)c(Cl)c2)c2ccccc21
Fc1ccc(C2CCNCC2COc2ccc3c(c2)OCO3)cc1
CN(C)CCCC1(c2ccc(F)cc2)OCc2cc(C#N)ccc21
O=C(O)CCCCCCNC1c2ccccc2CCc2ccccc21
NC(=O)C[S+]([O-])C(c1ccccc1)c1ccccc1
CN(C)CC(c1ccc(O)cc1)C1(O)CCCCC1
CNCCC(Oc1cccc2ccccc12)c1cccs1
CCN(CC)C(=O)C1(c2ccccc2)CC1CN
COc1ccc(C(CN(C)C)C2(O)CCCCC2)cc1
CC(N)Cc1ccccc1
COC(=O)C(c1ccccc1)C1CCCCN1
CC(N)Cc1ccccc1
CC(Cc1ccccc1)NC(=O)C(N)CCCCN
COC(=O)C(c1ccccc1)C1CCCCN1
CNC(C)Cc1ccccc1
CC(NC(C)(C)C)C(=O)c1cccc(Cl)c1
Clc1ccc(C23CNCC2C3)cc1Cl
Cc1ccc(C(=O)Oc2ccc(C(CN(C)C)C3(O)CCCCC3)cc2)cc1
Clc1ccc(C23CNCC2C3)cc1Cl
COCC1C(c2ccc(Cl)c(Cl)c2)CC2CCC1N2C
CN1Cc2cc(-c3ccc(N)nn3)ccc2C(c2ccc3ccccc3c2)C1
NC1CCC(c2ccc(Cl)c(Cl)c2)c2ccccc21
COCC12CNCCC1(c1ccc(Cl)c(Cl)c1)C2
CCCCC1(c2ccc3[nH]ccc3c2)CCNC1
N#Cc1ccc2[nH]cc(CCCCN3CCN(c4ccc5oc(C(N)=O)cc5c4)CC3)c2c1
Cc1ccc(Sc2ccccc2N2CCNCC2)c(C)c1
